,Unix,Samples,Time,Sampling,Data,Cluster
418,1556891669.6061409,16384,341,48046.92082111436,678961.1187681556,0
419,1556891669.997309,16384,341,48046.92082111436,680581.8273886107,0
420,1556891670.397269,16384,340,48188.23529411764,682202.5078355335,0
421,1556891670.798528,16384,340,48188.23529411764,683823.1546567753,0
422,1556891671.192502,16384,341,48046.92082111436,685443.8476553187,0
423,1556891671.590801,16384,340,48188.23529411764,687064.5181629807,0
424,1556891671.986989,16384,340,48188.23529411764,688685.2207289077,0
425,1556891672.385948,16384,341,48046.92082111436,690305.9044704773,0
426,1556891672.782021,16384,340,48188.23529411764,691926.5863618813,0
427,1556891673.182775,16384,340,48188.23529411764,693547.2055812366,0
428,1556891673.579393,16384,341,48046.92082111436,695167.8246192634,0
429,1556891673.976307,16384,341,48046.92082111436,696788.343342673,0
430,1556891674.372658,16384,340,48188.23529411764,698408.8790986687,0
431,1556891674.770884,16384,340,48188.23529411764,700029.3449233286,0
432,1556891675.1691651,16384,341,48046.92082111436,701649.7172408737,0
433,1556891675.568634,16384,340,48188.23529411764,703270.08835366,0
434,1556891675.9636438,16384,340,48188.23529411764,704890.4163379222,0
435,1556891676.361543,16384,341,48046.92082111436,706510.7425672933,0
436,1556891676.7600038,16384,340,48188.23529411764,708131.0327338055,0
437,1556891677.156238,16384,340,48188.23529411764,709751.2732531875,0
438,1556891677.5573351,16384,341,48046.92082111436,711371.5567474253,0
439,1556891677.95555,16384,341,48046.92082111436,712991.7783779092,0
440,1556891678.3576481,16384,340,48188.23529411764,714611.9497312233,0
441,1556891678.7487922,16384,340,48188.23529411764,716232.2542503476,0
442,1556891679.14616,16384,341,48046.92082111436,717852.5555885397,0
443,1556891679.544816,16384,340,48188.23529411764,719472.861423064,0
444,1556891679.942989,16384,340,48188.23529411764,721093.2491904125,0
445,1556891680.339961,16384,341,48046.92082111436,722713.6854493059,0
446,1556891680.738375,16384,340,48188.23529411764,724334.132059291,0
447,1556891681.1341221,16384,340,48188.23529411764,725954.6862001531,0
448,1556891681.5374248,16384,341,48046.92082111436,727575.2133876085,0
449,1556891681.9299588,16384,340,48188.23529411764,729195.8516526036,0
450,1556891682.329967,16384,340,48188.23529411764,730816.454515513,0
451,1556891682.724884,16384,341,48046.92082111436,732437.0962257497,0
452,1556891683.1220832,16384,341,48046.92082111436,734057.8170167282,0
453,1556891683.520524,16384,340,48188.23529411764,735678.5223271698,0
454,1556891683.9197712,16384,340,48188.23529411764,737299.220863916,0
455,1556891684.3145652,16384,341,48046.92082111436,738919.9221574701,0
456,1556891684.714209,16384,340,48188.23529411764,740540.5689141713,0
457,1556891685.1147554,16384,340,48188.23529411764,742161.290110834,0
458,1556891685.508132,16384,341,48046.92082111436,743781.9368706085,0
459,1556891685.905159,16384,340,48188.23529411764,745402.5498909876,0
460,1556891686.3037498,16384,340,48188.23529411764,747023.1541492045,0
461,1556891686.700897,16384,341,48046.92082111436,748643.73229919,0
462,1556891687.1038392,16384,341,48046.92082111436,750264.1828523017,0
463,1556891687.497195,16384,340,48188.23529411764,751884.6341583878,0
464,1556891687.893999,16384,340,48188.23529411764,753504.9998036586,0
465,1556891688.293217,16384,341,48046.92082111436,755125.31290669,0
466,1556891688.6887226,16384,340,48188.23529411764,756745.6223892979,0
467,1556891689.087649,16384,340,48188.23529411764,758365.8738590777,0
468,1556891689.4870248,16384,341,48046.92082111436,759986.1602269113,0
469,1556891689.884265,16384,340,48188.23529411764,761606.403509248,0
470,1556891690.2817461,16384,340,48188.23529411764,763226.6173702665,0
471,1556891690.677454,16384,341,48046.92082111436,764846.8814469874,0
472,1556891691.074589,16384,340,48188.23529411764,766467.1313124709,0
473,1556891691.472609,16384,340,48188.23529411764,768087.4166691676,0
474,1556891691.871836,16384,341,48046.92082111436,769707.709890604,0
475,1556891692.269685,16384,341,48046.92082111436,771328.0451187864,0
476,1556891692.6714602,16384,340,48188.23529411764,772948.3749194071,0
477,1556891693.06652,16384,340,48188.23529411764,774568.7223119661,0
478,1556891693.46207,16384,341,48046.92082111436,776189.1447868198,0
479,1556891693.8595562,16384,340,48188.23529411764,777809.6611160785,0
480,1556891694.2575989,16384,340,48188.23529411764,779430.2204847336,0
481,1556891694.65528,16384,341,48046.92082111436,781050.7640993223,0
482,1556891695.051285,16384,340,48188.23529411764,782671.4018172584,0
483,1556891695.447197,16384,340,48188.23529411764,784292.071857769,0
484,1556891695.8499,16384,341,48046.92082111436,785912.8064450808,0
485,1556891696.245853,16384,340,48188.23529411764,787533.4405425936,0
486,1556891696.642997,16384,340,48188.23529411764,789154.1292753071,0
487,1556891697.0424929,16384,340,48188.23529411764,790774.8805479147,0
488,1556891697.438488,16384,341,48046.92082111436,792395.6383852288,0
489,1556891697.837461,16384,340,48188.23529411764,794016.3152025081,0
490,1556891698.235873,16384,340,48188.23529411764,795636.9785492308,0
491,1556891698.631777,16384,341,48046.92082111436,797257.5972000137,0
492,1556891699.0301812,16384,340,48188.23529411764,798878.1610434875,0
493,1556891699.4290712,16384,340,48188.23529411764,800498.7041970715,0
494,1556891699.829034,16384,341,48046.92082111436,802119.2527567036,0
495,1556891700.2248359,16384,340,48188.23529411764,803739.7041642107,0
496,1556891700.6202614,16384,340,48188.23529411764,805360.1191923022,0
497,1556891701.0183866,16384,341,48046.92082111436,806980.470924452,0
498,1556891701.419584,16384,341,48046.92082111436,808600.8118998259,0
499,1556891701.8183439,16384,340,48188.23529411764,810221.151830256,0
500,1556891702.2174964,16384,340,48188.23529411764,811841.4475534111,0
501,1556891702.6141331,16384,341,48046.92082111436,813461.7106466554,0
502,1556891703.011369,16384,340,48188.23529411764,815081.976828631,0
503,1556891703.406691,16384,340,48188.23529411764,816702.2415169515,0
504,1556891703.8030348,16384,341,48046.92082111436,818322.4553042091,0
505,1556891704.203732,16384,340,48188.23529411764,819942.7107048221,0
506,1556891704.60021,16384,340,48188.23529411764,821563.0245239474,0
507,1556891704.995681,16384,341,48046.92082111436,823183.2865937613,0
508,1556891705.3971221,16384,340,48188.23529411764,824803.6520392634,0
509,1556891705.7937472,16384,340,48188.23529411764,826423.9981256425,0
510,1556891706.1927328,16384,340,48188.23529411764,828044.4466595538,0
511,1556891706.58554,16384,341,48046.92082111436,829664.9676849134,0
512,1556891706.983485,16384,340,48188.23529411764,831285.5212264694,0
513,1556891707.3858,16384,340,48188.23529411764,832906.0731514357,0
514,1556891707.783263,16384,341,48046.92082111436,834526.696747262,0
515,1556891708.1809092,16384,340,48188.23529411764,836147.3355869763,0
516,1556891708.579751,16384,340,48188.23529411764,837768.0355712771,0
517,1556891708.974924,16384,341,48046.92082111436,839388.7506611645,0
518,1556891709.3711321,16384,340,48188.23529411764,841009.4542136416,0
519,1556891709.7688694,16384,340,48188.23529411764,842630.1330685616,0
520,1556891710.168736,16384,341,48046.92082111436,844250.7878959179,0
521,1556891710.565556,16384,341,48046.92082111436,845871.4808883145,0
522,1556891710.960625,16384,340,48188.23529411764,847492.1694058925,0
523,1556891711.3610196,16384,340,48188.23529411764,849112.819715403,0
524,1556891711.7586298,16384,341,48046.92082111436,850733.4771674126,0
525,1556891712.156016,16384,340,48188.23529411764,852354.076606594,0
526,1556891712.554759,16384,340,48188.23529411764,853974.7080733068,0
527,1556891712.951954,16384,341,48046.92082111436,855595.3404190019,0
528,1556891713.3463118,16384,341,48046.92082111436,857216.0097710788,0
529,1556891713.7458,16384,340,48188.23529411764,858836.6908326745,0
530,1556891714.149129,16384,340,48188.23529411764,860457.4238279834,0
531,1556891714.5529141,16384,341,48046.92082111436,862078.0394607224,0
532,1556891714.9422529,16384,340,48188.23529411764,863698.5394273885,0
533,1556891715.339514,16384,340,48188.23529411764,865318.9254029654,0
534,1556891715.73306,16384,341,48046.92082111436,866939.2474464141,0
535,1556891716.132216,16384,341,48046.92082111436,868559.6118623391,0
536,1556891716.53198,16384,340,48188.23529411764,870180.0738299266,0
537,1556891716.9278061,16384,340,48188.23529411764,871800.5820670165,0
538,1556891717.33114,16384,340,48188.23529411764,873421.0814589635,0
539,1556891717.726426,16384,341,48046.92082111436,875041.5837829001,0
540,1556891718.123401,16384,340,48188.23529411764,876662.0606808923,0
541,1556891718.520118,16384,340,48188.23529411764,878282.5471524149,0
542,1556891718.91564,16384,341,48046.92082111436,879903.0161180533,0
543,1556891719.314904,16384,340,48188.23529411764,881523.5199079849,0
544,1556891719.71405,16384,341,48046.92082111436,883144.0341719426,0
545,1556891720.114199,16384,340,48188.23529411764,884764.5309269428,0
546,1556891720.511147,16384,340,48188.23529411764,886385.0499208085,0
547,1556891720.9054859,16384,340,48188.23529411764,888005.546543654,0
548,1556891721.311594,16384,340,48188.23529411764,889626.013422478,0
549,1556891721.7028394,16384,341,48046.92082111436,891246.4882336557,0
550,1556891722.098548,16384,340,48188.23529411764,892866.9879360124,0
551,1556891722.497163,16384,341,48046.92082111436,894487.4782062136,0
552,1556891722.904,16384,340,48188.23529411764,896107.9551257193,0
553,1556891723.2934382,16384,340,48188.23529411764,897728.4493513405,0
554,1556891723.692323,16384,341,48046.92082111436,899348.9156892523,0
555,1556891724.088941,16384,340,48188.23529411764,900969.3903221749,0
556,1556891724.489554,16384,341,48046.92082111436,902589.8469236679,0
557,1556891724.881883,16384,340,48188.23529411764,904210.3226660751,0
558,1556891725.2776,16384,340,48188.23529411764,905830.8089624159,0
559,1556891725.6739268,16384,341,48046.92082111436,907451.303870324,0
560,1556891726.0750382,16384,340,48188.23529411764,909071.7727007344,0
561,1556891726.4724472,16384,341,48046.92082111436,910692.2673597,0
562,1556891726.8704,16384,340,48188.23529411764,912312.7595384605,0
563,1556891727.265441,16384,340,48188.23529411764,913933.2311533391,0
564,1556891727.6646466,16384,341,48046.92082111436,915553.7094251253,0
565,1556891728.0629349,16384,340,48188.23529411764,917174.2114109918,0
566,1556891728.462195,16384,341,48046.92082111436,918794.700627029,0
567,1556891728.8590071,16384,340,48188.23529411764,920415.1978307404,0
568,1556891729.254174,16384,341,48046.92082111436,922035.6791974045,0
569,1556891729.649437,16384,340,48188.23529411764,923656.158812251,0
570,1556891730.0492392,16384,340,48188.23529411764,925276.6516640782,0
571,1556891730.4477632,16384,341,48046.92082111436,926897.1595169976,0
572,1556891730.8480759,16384,340,48188.23529411764,928517.6437910646,0
573,1556891731.242642,16384,341,48046.92082111436,930138.1270017475,0
574,1556891731.6409018,16384,340,48188.23529411764,931758.6375192739,0
575,1556891732.0373461,16384,340,48188.23529411764,933379.1426246054,0
576,1556891732.436086,16384,340,48188.23529411764,934999.643623922,0
577,1556891732.8309052,16384,340,48188.23529411764,936620.1183398254,0
578,1556891733.230814,16384,341,48046.92082111436,938240.5948136933,0
579,1556891733.624825,16384,340,48188.23529411764,939861.0597685911,0
580,1556891734.022819,16384,341,48046.92082111436,941481.5629838035,0
581,1556891734.4210448,16384,340,48188.23529411764,943102.0348691382,0
582,1556891734.825652,16384,340,48188.23529411764,944722.5285784341,0
583,1556891735.2171774,16384,341,48046.92082111436,946343.0203023367,0
584,1556891735.6153831,16384,340,48188.23529411764,947963.5279554874,0
585,1556891736.013223,16384,341,48046.92082111436,949584.0151953511,0
586,1556891736.40869,16384,340,48188.23529411764,951204.5029607601,0
587,1556891736.807672,16384,340,48188.23529411764,952824.9984556809,0
588,1556891737.203985,16384,341,48046.92082111436,954445.4913659021,2
589,1556891737.60129,16384,340,48188.23529411764,956065.9569078125,2
590,1556891737.999652,16384,341,48046.92082111436,957686.4314208739,2
591,1556891738.3972,16384,340,48188.23529411764,959306.890130695,2
592,1556891738.793676,16384,341,48046.92082111436,960927.3717678152,2
593,1556891739.19296,16384,340,48188.23529411764,962547.8548893705,2
594,1556891739.589848,16384,340,48188.23529411764,964168.339277152,2
595,1556891739.987817,16384,341,48046.92082111436,965788.8090172783,2
596,1556891740.386395,16384,340,48188.23529411764,967409.2731085606,2
597,1556891740.78627,16384,341,48046.92082111436,969029.7200289555,2
598,1556891741.182942,16384,340,48188.23529411764,970650.1851744018,2
599,1556891741.5811448,16384,340,48188.23529411764,972270.6658895127,2
600,1556891741.9789946,16384,341,48046.92082111436,973891.1494167522,2
601,1556891742.376983,16384,340,48188.23529411764,975511.6646672599,2
602,1556891742.775285,16384,341,48046.92082111436,977132.1439317428,2
603,1556891743.177483,16384,340,48188.23529411764,978752.624084428,2
604,1556891743.568668,16384,340,48188.23529411764,980373.1124768034,2
605,1556891743.962579,16384,341,48046.92082111436,981993.5968676582,2
606,1556891744.360276,16384,340,48188.23529411764,983614.0617457218,2
607,1556891744.7580318,16384,341,48046.92082111436,985234.5145977102,2
608,1556891745.15741,16384,340,48188.23529411764,986855.0077292137,2
609,1556891745.555449,16384,340,48188.23529411764,988475.4577352665,2
610,1556891745.9524338,16384,341,48046.92082111436,990095.9215315059,2
611,1556891746.3504078,16384,340,48188.23529411764,991716.393782571,2
612,1556891746.7507632,16384,341,48046.92082111436,993336.8822302669,2
613,1556891747.145699,16384,340,48188.23529411764,994957.3367418721,2
614,1556891747.543255,16384,340,48188.23529411764,996577.7884136885,2
615,1556891747.943288,16384,341,48046.92082111436,998198.261131905,2
616,1556891748.3408706,16384,340,48188.23529411764,999818.7275497243,2
617,1556891748.756223,16384,341,48046.92082111436,1001439.2104438506,2
618,1556891749.1352189,16384,340,48188.23529411764,1003059.6914386377,2
619,1556891749.5340538,16384,340,48188.23529411764,1004680.1696243696,2
620,1556891749.9272554,16384,340,48188.23529411764,1006300.6562557071,2
621,1556891750.323898,16384,340,48188.23529411764,1007921.1303723045,2
622,1556891750.725872,16384,341,48046.92082111436,1009541.6176828556,2
623,1556891751.1208806,16384,340,48188.23529411764,1011162.0925893076,2
624,1556891751.52002,16384,341,48046.92082111436,1012782.5547443703,2
625,1556891751.9167151,16384,340,48188.23529411764,1014403.0236147344,2
626,1556891752.314978,16384,340,48188.23529411764,1016023.5241745599,2
627,1556891752.7197518,16384,341,48046.92082111436,1017644.0203333274,2
628,1556891753.112183,16384,340,48188.23529411764,1019264.4788249396,2
629,1556891753.512778,16384,341,48046.92082111436,1020884.948254656,2
630,1556891753.9051409,16384,340,48188.23529411764,1022505.4406608455,2
631,1556891754.304748,16384,340,48188.23529411764,1024125.9135050699,2
632,1556891754.70104,16384,341,48046.92082111436,1025746.413278114,2
633,1556891755.1027849,16384,340,48188.23529411764,1027366.866286844,2
634,1556891755.494302,16384,341,48046.92082111436,1028987.3193601146,2
635,1556891755.8909562,16384,340,48188.23529411764,1030607.8089357354,2
636,1556891756.288295,16384,340,48188.23529411764,1032228.288476821,2
637,1556891756.6880028,16384,340,48188.23529411764,1033848.756704852,2
638,1556891757.084118,16384,340,48188.23529411764,1035469.2091081291,2
639,1556891757.482044,16384,341,48046.92082111436,1037089.6661767736,2
640,1556891757.880791,16384,340,48188.23529411764,1038710.1627258584,2
641,1556891758.278698,16384,341,48046.92082111436,1040330.6744942442,2
642,1556891758.6747901,16384,340,48188.23529411764,1041951.1480607092,2
643,1556891759.074284,16384,340,48188.23529411764,1043571.6525851749,2
644,1556891759.4686568,16384,341,48046.92082111436,1045192.12812474,2
645,1556891759.866763,16384,340,48188.23529411764,1046812.5849352218,2
646,1556891760.265341,16384,341,48046.92082111436,1048433.0781681463,2
647,1556891760.6625571,16384,340,48188.23529411764,1050053.5434580408,2
648,1556891761.0647738,16384,340,48188.23529411764,1051673.9887741394,2
649,1556891761.456196,16384,341,48046.92082111436,1053294.4625649601,2
650,1556891761.8567321,16384,340,48188.23529411764,1054914.9554014206,2
651,1556891762.255679,16384,341,48046.92082111436,1056535.4653811082,2
652,1556891762.6508422,16384,340,48188.23529411764,1058155.95539622,2
653,1556891763.055652,16384,340,48188.23529411764,1059776.4643524773,2
654,1556891763.452599,16384,340,48188.23529411764,1061396.9460326247,2
655,1556891763.845533,16384,340,48188.23529411764,1063017.408571858,2
656,1556891764.2447536,16384,341,48046.92082111436,1064637.8767199814,2
657,1556891764.6379352,16384,340,48188.23529411764,1066258.373139985,2
658,1556891765.041485,16384,341,48046.92082111436,1067878.8269477896,2
659,1556891765.435076,16384,340,48188.23529411764,1069499.308830779,2
660,1556891765.8313394,16384,340,48188.23529411764,1071119.77738766,2
661,1556891766.22852,16384,341,48046.92082111436,1072740.2402741835,2
662,1556891766.6264482,16384,340,48188.23529411764,1074360.725009255,2
663,1556891767.0276759,16384,341,48046.92082111436,1075981.192342937,2
664,1556891767.427579,16384,340,48188.23529411764,1077601.6818970442,2
665,1556891767.818942,16384,340,48188.23529411764,1079222.168648243,2
666,1556891768.216774,16384,341,48046.92082111436,1080842.6329208538,2
667,1556891768.616368,16384,340,48188.23529411764,1082463.1030943245,2
668,1556891769.012203,16384,341,48046.92082111436,1084083.5953560658,2
669,1556891769.409843,16384,340,48188.23529411764,1085704.0542840958,2
670,1556891769.807609,16384,340,48188.23529411764,1087324.5453011245,2
671,1556891770.2072802,16384,341,48046.92082111436,1088945.029950142,2
672,1556891770.6025534,16384,340,48188.23529411764,1090565.5153183267,2
673,1556891771.002653,16384,341,48046.92082111436,1092185.9820465557,2
674,1556891771.401632,16384,340,48188.23529411764,1093806.439468637,2
675,1556891771.7941554,16384,340,48188.23529411764,1095426.917224098,2
676,1556891772.1924212,16384,340,48188.23529411764,1097047.3901267163,2
677,1556891772.591529,16384,340,48188.23529411764,1098667.848959472,2
678,1556891772.9884741,16384,341,48046.92082111436,1100288.3192589507,2
679,1556891773.385717,16384,340,48188.23529411764,1101908.818779979,2
680,1556891773.782507,16384,341,48046.92082111436,1103529.286427144,2
681,1556891774.180725,16384,340,48188.23529411764,1105149.7893964872,2
682,1556891774.580029,16384,340,48188.23529411764,1106770.2641185373,2
683,1556891774.980609,16384,341,48046.92082111436,1108390.757243894,2
684,1556891775.3731892,16384,340,48188.23529411764,1110011.2003072165,2
685,1556891775.7713358,16384,341,48046.92082111436,1111631.6573574208,2
686,1556891776.169609,16384,340,48188.23529411764,1113252.0861818455,2
687,1556891776.565793,16384,340,48188.23529411764,1114872.5646779872,2
688,1556891776.964531,16384,341,48046.92082111436,1116493.058122974,2
689,1556891777.362742,16384,340,48188.23529411764,1118113.5346091352,2
690,1556891777.7585568,16384,341,48046.92082111436,1119733.998476062,2
691,1556891778.1561651,16384,340,48188.23529411764,1121354.4482946396,2
692,1556891778.556017,16384,341,48046.92082111436,1122974.902142398,2
693,1556891778.952918,16384,340,48188.23529411764,1124595.3328938223,2
694,1556891779.355819,16384,340,48188.23529411764,1126215.783133451,2
695,1556891779.750633,16384,341,48046.92082111436,1127836.2342336215,2
696,1556891780.1443431,16384,340,48188.23529411764,1129456.6869841889,2
697,1556891780.5417366,16384,341,48046.92082111436,1131077.1553013474,2
698,1556891780.940655,16384,340,48188.23529411764,1132697.6215316914,2
699,1556891781.339642,16384,340,48188.23529411764,1134318.1083843112,2
700,1556891781.734099,16384,341,48046.92082111436,1135938.5463735089,2
701,1556891782.132303,16384,340,48188.23529411764,1137559.0365392156,2
702,1556891782.529904,16384,341,48046.92082111436,1139179.5036178082,2
703,1556891782.932382,16384,340,48188.23529411764,1140799.9999855645,2
704,1556891783.327414,16384,340,48188.23529411764,1142420.4286686145,2
705,1556891783.7222009,16384,340,48188.23529411764,1144040.900821332,2
706,1556891784.11698,16384,340,48188.23529411764,1145661.3535657525,2
707,1556891784.516855,16384,341,48046.92082111436,1147281.850096397,2
708,1556891784.915485,16384,340,48188.23529411764,1148902.1222806536,2
709,1556891785.3136792,16384,340,48188.23529411764,1150522.4268643185,2
710,1556891785.711735,16384,341,48046.92082111436,1152142.7382247522,2
711,1556891786.112134,16384,341,48046.92082111436,1153763.1118761376,2
712,1556891786.506109,16384,340,48188.23529411764,1155383.5615010932,2
713,1556891786.906891,16384,340,48188.23529411764,1157004.1138532571,2
714,1556891787.303587,16384,340,48188.23529411764,1158624.675345607,2
715,1556891787.7035992,16384,341,48046.92082111436,1160245.11254495,2
716,1556891788.1006892,16384,341,48046.92082111436,1161865.4741487466,2
717,1556891788.4946039,16384,340,48188.23529411764,1163485.7654185966,2
718,1556891788.8978374,16384,340,48188.23529411764,1165106.0827413574,2
719,1556891789.29618,16384,341,48046.92082111436,1166726.478419546,2
720,1556891789.692257,16384,340,48188.23529411764,1168346.8338366598,2
721,1556891790.0854242,16384,340,48188.23529411764,1169967.2262109816,2
722,1556891790.479586,16384,341,48046.92082111436,1171587.6379198395,2
723,1556891790.88483,16384,341,48046.92082111436,1173208.010418713,2
724,1556891791.2807946,16384,340,48188.23529411764,1174828.63406064,2
725,1556891791.6795142,16384,340,48188.23529411764,1176449.036724586,2
726,1556891792.076131,16384,340,48188.23529411764,1178069.4406240247,2
727,1556891792.471476,16384,341,48046.92082111436,1179689.889099542,2
728,1556891792.8724082,16384,340,48188.23529411764,1181310.407859832,2
729,1556891793.2836149,16384,340,48188.23529411764,1182930.9213062748,2
730,1556891793.682683,16384,340,48188.23529411764,1184551.3407600112,2
731,1556891794.064734,16384,341,48046.92082111436,1186171.7270398512,2
732,1556891794.462302,16384,340,48188.23529411764,1187792.2103273682,2
733,1556891794.860346,16384,340,48188.23529411764,1189412.7246743068,2
734,1556891795.260322,16384,340,48188.23529411764,1191033.354954701,2
735,1556891795.6560118,16384,340,48188.23529411764,1192653.7919542752,2
736,1556891796.057256,16384,341,48046.92082111436,1194274.2660186253,2
737,1556891796.4512482,16384,340,48188.23529411764,1195894.755956903,2
738,1556891796.8480818,16384,341,48046.92082111436,1197515.2602816,2
739,1556891797.2450788,16384,340,48188.23529411764,1199135.6622816995,2
740,1556891797.644364,16384,341,48046.92082111436,1200756.177184917,2
741,1556891798.039735,16384,340,48188.23529411764,1202376.6590955667,2
742,1556891798.435894,16384,340,48188.23529411764,1203997.1577191725,2
743,1556891798.838016,16384,341,48046.92082111436,1205617.5945620053,2
744,1556891799.234682,16384,340,48188.23529411764,1207238.1230372004,2
745,1556891799.6286302,16384,341,48046.92082111436,1208858.6549176835,2
746,1556891800.027458,16384,340,48188.23529411764,1210479.1101730429,2
747,1556891800.422431,16384,340,48188.23529411764,1212099.547904078,2
748,1556891800.821377,16384,341,48046.92082111436,1213720.0703216717,2
749,1556891801.217628,16384,340,48188.23529411764,1215340.5460517853,2
750,1556891801.615537,16384,341,48046.92082111436,1216960.9957873821,2
751,1556891802.012802,16384,340,48188.23529411764,1218581.469006557,2
752,1556891802.4113278,16384,340,48188.23529411764,1220201.983660832,2
753,1556891802.8099046,16384,341,48046.92082111436,1221822.4681807682,2
754,1556891803.210135,16384,340,48188.23529411764,1223442.9018826224,2
755,1556891803.60831,16384,341,48046.92082111436,1225063.4151538834,2
756,1556891804.0021708,16384,340,48188.23529411764,1226683.8931306265,2
757,1556891804.397738,16384,340,48188.23529411764,1228304.342451319,2
758,1556891804.793941,16384,341,48046.92082111436,1229924.8001069762,2
759,1556891805.195013,16384,340,48188.23529411764,1231545.3208833933,2
760,1556891805.5912962,16384,341,48046.92082111436,1233165.8207732253,2
761,1556891805.987167,16384,340,48188.23529411764,1234786.2709237263,2
762,1556891806.38567,16384,340,48188.23529411764,1236406.69208318,2
763,1556891806.785274,16384,341,48046.92082111436,1238027.2075027227,2
764,1556891807.18213,16384,340,48188.23529411764,1239647.683026921,2
765,1556891807.581843,16384,341,48046.92082111436,1241268.1300733238,2
766,1556891807.9757922,16384,341,48046.92082111436,1242888.5995952412,2
767,1556891808.3705962,16384,340,48188.23529411764,1244509.1345890425,2
768,1556891808.769841,16384,341,48046.92082111436,1246129.5713765547,2
769,1556891809.16818,16384,340,48188.23529411764,1247750.024944637,2
770,1556891809.5675788,16384,340,48188.23529411764,1249370.5170988105,2
771,1556891809.960725,16384,341,48046.92082111436,1250991.040678136,2
772,1556891810.35982,16384,340,48188.23529411764,1252611.4588748664,2
773,1556891810.757618,16384,341,48046.92082111436,1254231.93064956,2
774,1556891811.156519,16384,340,48188.23529411764,1255852.4295774288,2
775,1556891811.553507,16384,340,48188.23529411764,1257472.9236278683,2
776,1556891811.951995,16384,341,48046.92082111436,1259093.329770863,2
777,1556891812.348014,16384,340,48188.23529411764,1260713.819331117,2
778,1556891812.751657,16384,340,48188.23529411764,1262334.3259055167,2
779,1556891813.142925,16384,341,48046.92082111436,1263954.7908634879,2
780,1556891813.540168,16384,340,48188.23529411764,1265575.2017640509,2
781,1556891813.935128,16384,341,48046.92082111436,1267195.7038359717,2
782,1556891814.3321831,16384,340,48188.23529411764,1268816.2214898504,2
783,1556891814.7283578,16384,340,48188.23529411764,1270436.661350727,2
784,1556891815.125868,16384,340,48188.23529411764,1272057.108329516,2
785,1556891815.5250912,16384,340,48188.23529411764,1273677.6455545798,2
786,1556891815.921691,16384,341,48046.92082111436,1275298.1049835682,2
787,1556891816.3190439,16384,340,48188.23529411764,1276918.5192279518,2
788,1556891816.717538,16384,341,48046.92082111436,1278539.0111885034,2
789,1556891817.116116,16384,340,48188.23529411764,1280159.5318204723,2
790,1556891817.512512,16384,340,48188.23529411764,1281779.9788699485,2
791,1556891817.910044,16384,341,48046.92082111436,1283400.4137581214,2
792,1556891818.314029,16384,340,48188.23529411764,1285020.9208765067,2
793,1556891818.709772,16384,340,48188.23529411764,1286641.430582665,2
794,1556891819.101881,16384,341,48046.92082111436,1288261.8561677635,2
795,1556891819.49746,16384,340,48188.23529411764,1289882.3070097715,2
796,1556891819.895478,16384,341,48046.92082111436,1291502.8165223077,2
797,1556891820.2954738,16384,340,48188.23529411764,1293123.2835486531,2
798,1556891820.691797,16384,340,48188.23529411764,1294743.7020342797,2
799,1556891821.08883,16384,341,48046.92082111436,1296364.179599192,2
800,1556891821.484124,16384,340,48188.23529411764,1297984.6770149656,2
801,1556891821.8827534,16384,341,48046.92082111436,1299605.133889988,2
802,1556891822.2846901,16384,340,48188.23529411764,1301225.5552983843,2
803,1556891822.68179,16384,340,48188.23529411764,1302846.056814026,2
804,1556891823.0833151,16384,341,48046.92082111436,1304466.5668336675,2
805,1556891823.4757268,16384,340,48188.23529411764,1306086.991920881,2
806,1556891823.872813,16384,340,48188.23529411764,1307707.4414597824,2
807,1556891824.271486,16384,341,48046.92082111436,1309327.971954178,2
808,1556891824.665704,16384,340,48188.23529411764,1310948.4385840595,2
809,1556891825.0618632,16384,341,48046.92082111436,1312568.8314009458,2
810,1556891825.459196,16384,340,48188.23529411764,1314189.3043435179,2
811,1556891825.859083,16384,341,48046.92082111436,1315809.8121626303,2
812,1556891826.254748,16384,340,48188.23529411764,1317430.2390508354,2
813,1556891826.6519961,16384,340,48188.23529411764,1319050.6701403297,2
814,1556891827.052312,16384,341,48046.92082111436,1320671.1803658865,2
815,1556891827.4501288,16384,340,48188.23529411764,1322291.655115597,2
816,1556891827.8458881,16384,340,48188.23529411764,1323912.0499609038,2
817,1556891828.2445598,16384,341,48046.92082111436,1325532.4970472604,2
818,1556891828.645414,16384,340,48188.23529411764,1327152.9908088036,2
819,1556891829.043403,16384,341,48046.92082111436,1328773.4229370952,2
820,1556891829.442226,16384,340,48188.23529411764,1330393.8366467133,2
821,1556891829.836971,16384,340,48188.23529411764,1332014.3463590182,2
822,1556891830.23548,16384,341,48046.92082111436,1333634.82880136,2
823,1556891830.634218,16384,340,48188.23529411764,1335255.217518378,2
824,1556891831.03346,16384,341,48046.92082111436,1336875.673167128,2
825,1556891831.427624,16384,340,48188.23529411764,1338496.1716800928,2
826,1556891831.827776,16384,340,48188.23529411764,1340116.6240956634,2
827,1556891832.2220569,16384,341,48046.92082111436,1341737.0531690307,2
828,1556891832.623116,16384,340,48188.23529411764,1343357.5614952482,2
829,1556891833.01843,16384,341,48046.92082111436,1344977.989502158,2
830,1556891833.417067,16384,340,48188.23529411764,1346598.385217227,2
831,1556891833.8093274,16384,340,48188.23529411764,1348218.867146317,2
832,1556891834.211426,16384,341,48046.92082111436,1349839.375527855,2
