,Unix,Samples,Time,Sampling,Data,Cluster
419,1556890884.3711512,16384,341,48046.92082111436,680524.1742054932,0
420,1556890884.764614,16384,340,48188.23529411764,682144.4613908418,0
421,1556890885.167097,16384,340,48188.23529411764,683764.7309658118,0
422,1556890885.561727,16384,341,48046.92082111436,685385.0125514902,0
423,1556890885.958622,16384,340,48188.23529411764,687005.3140710108,0
424,1556890886.355348,16384,341,48046.92082111436,688625.6306930445,0
425,1556890886.754246,16384,340,48188.23529411764,690245.8980551921,0
426,1556890887.151377,16384,340,48188.23529411764,691866.1644430831,0
427,1556890887.5491042,16384,341,48046.92082111436,693486.4512258209,0
428,1556890887.9618614,16384,340,48188.23529411764,695106.7487376742,0
429,1556890888.3593569,16384,341,48046.92082111436,696727.0466951653,0
430,1556890888.7502878,16384,340,48188.23529411764,698347.3642976023,0
431,1556890889.1433089,16384,340,48188.23529411764,699967.6906622015,0
432,1556890889.53856,16384,340,48188.23529411764,701587.9753673449,0
433,1556890889.9391801,16384,340,48188.23529411764,703208.2309677266,0
434,1556890890.3336508,16384,341,48046.92082111436,704828.5076944157,0
435,1556890890.730779,16384,340,48188.23529411764,706448.794818297,0
436,1556890891.126472,16384,341,48046.92082111436,708069.1091752611,0
437,1556890891.536288,16384,340,48188.23529411764,709689.4198595546,0
438,1556890891.9279552,16384,340,48188.23529411764,711309.700415656,0
439,1556890892.323283,16384,341,48046.92082111436,712929.9830831587,0
440,1556890892.718636,16384,340,48188.23529411764,714550.2681540325,0
441,1556890893.128115,16384,341,48046.92082111436,716170.5665848218,0
442,1556890893.526232,16384,340,48188.23529411764,717790.8397679217,0
443,1556890893.909871,16384,340,48188.23529411764,719411.1204899848,0
444,1556890894.313643,16384,341,48046.92082111436,721031.4052289352,0
445,1556890894.7071092,16384,340,48188.23529411764,722651.7129412852,0
446,1556890895.10304,16384,341,48046.92082111436,724272.0155610703,0
447,1556890895.507231,16384,340,48188.23529411764,725892.3320417292,0
448,1556890895.8985002,16384,340,48188.23529411764,727512.6433529891,0
449,1556890896.300968,16384,341,48046.92082111436,729132.928205654,0
450,1556890896.6947901,16384,340,48188.23529411764,730753.1941724941,0
451,1556890897.0926578,16384,341,48046.92082111436,732373.5133484937,0
452,1556890897.4887981,16384,340,48188.23529411764,733993.8293773681,0
453,1556890897.8886302,16384,340,48188.23529411764,735614.0971359797,0
454,1556890898.2857852,16384,341,48046.92082111436,737234.3822836876,0
455,1556890898.684344,16384,340,48188.23529411764,738854.6795465983,0
456,1556890899.0789351,16384,341,48046.92082111436,740474.9763884582,0
457,1556890899.475302,16384,340,48188.23529411764,742095.2684205025,0
458,1556890899.873301,16384,340,48188.23529411764,743715.587906912,0
459,1556890900.2788758,16384,341,48046.92082111436,745335.8987971209,0
460,1556890900.6699786,16384,340,48188.23529411764,746956.1879586428,0
461,1556890901.0690694,16384,341,48046.92082111436,748576.4740959741,0
462,1556890901.465684,16384,340,48188.23529411764,750196.787380334,0
463,1556890901.866125,16384,340,48188.23529411764,751817.0865456574,0
464,1556890902.2611358,16384,341,48046.92082111436,753437.3993444256,0
465,1556890902.658478,16384,340,48188.23529411764,755057.7005289495,0
466,1556890903.070178,16384,341,48046.92082111436,756678.0293522403,0
467,1556890903.491471,16384,340,48188.23529411764,758298.3456823044,0
468,1556890903.887893,16384,340,48188.23529411764,759918.6626393348,0
469,1556890904.2813141,16384,341,48046.92082111436,761538.9740489423,0
470,1556890904.6694381,16384,340,48188.23529411764,763159.3048453331,0
471,1556890905.0619678,16384,341,48046.92082111436,764779.6370892785,0
472,1556890905.4627252,16384,340,48188.23529411764,766399.9509206973,0
473,1556890905.849966,16384,340,48188.23529411764,768020.2637071721,0
474,1556890906.2533631,16384,341,48046.92082111436,769640.5705067329,0
475,1556890906.6523051,16384,340,48188.23529411764,771260.8641799539,0
476,1556890907.0486279,16384,341,48046.92082111436,772881.1426615342,0
477,1556890907.434954,16384,340,48188.23529411764,774501.4343555085,0
478,1556890907.8327758,16384,340,48188.23529411764,776121.7543459497,0
479,1556890908.230966,16384,341,48046.92082111436,777742.0998360962,0
480,1556890908.628509,16384,340,48188.23529411764,779362.4152718112,0
481,1556890909.0270114,16384,341,48046.92082111436,780982.7183341607,0
482,1556890909.4206688,16384,340,48188.23529411764,782603.0605419539,0
483,1556890909.8204648,16384,340,48188.23529411764,784223.3999191783,0
484,1556890910.221318,16384,341,48046.92082111436,785843.7052373774,0
485,1556890910.616287,16384,340,48188.23529411764,787464.0263741836,0
486,1556890911.0159318,16384,341,48046.92082111436,789084.3889307231,0
487,1556890911.4042408,16384,340,48188.23529411764,790704.7051993199,0
488,1556890911.8136609,16384,340,48188.23529411764,792325.0126842409,0
489,1556890912.2329712,16384,341,48046.92082111436,793945.3498978168,0
490,1556890912.629406,16384,340,48188.23529411764,795565.6980525702,0
491,1556890913.029535,16384,341,48046.92082111436,797186.0299676657,0
492,1556890913.423739,16384,340,48188.23529411764,798806.3534125686,0
493,1556890913.8042278,16384,340,48188.23529411764,800426.7065092921,0
494,1556890914.19121,16384,340,48188.23529411764,802047.0528753474,0
495,1556890914.5920222,16384,340,48188.23529411764,803667.3847566359,0
496,1556890914.985201,16384,341,48046.92082111436,805287.7217120491,0
497,1556890915.386412,16384,340,48188.23529411764,806908.078951668,0
498,1556890915.782584,16384,341,48046.92082111436,808528.410070762,0
499,1556890916.181778,16384,340,48188.23529411764,810148.762681894,0
500,1556890916.5766768,16384,340,48188.23529411764,811769.0880814567,0
501,1556890916.9773688,16384,341,48046.92082111436,813389.4150699489,0
502,1556890917.37148,16384,340,48188.23529411764,815009.7525355406,0
503,1556890917.766571,16384,341,48046.92082111436,816630.0941501744,0
504,1556890918.168195,16384,340,48188.23529411764,818250.4437709227,0
505,1556890918.568091,16384,340,48188.23529411764,819870.7695761696,0
506,1556890918.9630568,16384,341,48046.92082111436,821491.1284323782,0
507,1556890919.3865864,16384,340,48188.23529411764,823111.509920843,0
508,1556890919.769784,16384,341,48046.92082111436,824731.8747731857,0
509,1556890920.1702886,16384,340,48188.23529411764,826352.2274273448,0
510,1556890920.5716329,16384,340,48188.23529411764,827972.6075143553,0
511,1556890920.9855206,16384,341,48046.92082111436,829592.9278981872,0
512,1556890921.3813632,16384,340,48188.23529411764,831213.2593031041,0
513,1556890921.777284,16384,341,48046.92082111436,832833.615556173,0
514,1556890922.186977,16384,340,48188.23529411764,834453.9923608303,0
515,1556890922.5801551,16384,340,48188.23529411764,836074.3433983997,0
516,1556890922.9657204,16384,341,48046.92082111436,837694.6618982591,0
517,1556890923.356469,16384,340,48188.23529411764,839315.0249004364,0
518,1556890923.738882,16384,341,48046.92082111436,840935.3865441866,0
519,1556890924.1411061,16384,340,48188.23529411764,842555.7251776569,0
520,1556890924.5370061,16384,340,48188.23529411764,844176.0786155239,0
521,1556890924.935998,16384,341,48046.92082111436,845796.432821732,0
522,1556890925.330506,16384,340,48188.23529411764,847416.7576650158,0
523,1556890925.730707,16384,341,48046.92082111436,849037.0821517892,0
524,1556890926.138777,16384,340,48188.23529411764,850657.403648179,0
525,1556890926.540621,16384,340,48188.23529411764,852277.7479397133,0
526,1556890926.934284,16384,341,48046.92082111436,853898.1122695841,0
527,1556890927.337497,16384,340,48188.23529411764,855518.5022036545,0
528,1556890927.736306,16384,341,48046.92082111436,857138.8839195482,0
529,1556890928.122946,16384,340,48188.23529411764,858759.2653680593,0
530,1556890928.504498,16384,340,48188.23529411764,860379.6677369624,0
531,1556890928.9030259,16384,341,48046.92082111436,862000.0611162744,0
532,1556890929.3029392,16384,340,48188.23529411764,863620.4383419827,0
533,1556890929.698189,16384,341,48046.92082111436,865240.8034985885,0
534,1556890930.096592,16384,340,48188.23529411764,866861.1695679836,0
535,1556890930.492574,16384,340,48188.23529411764,868481.5200185403,0
536,1556890930.890507,16384,341,48046.92082111436,870101.8794494681,0
537,1556890931.287019,16384,340,48188.23529411764,871722.2704254091,0
538,1556890931.691775,16384,341,48046.92082111436,873342.6528297365,0
539,1556890932.0869274,16384,340,48188.23529411764,874963.002435118,0
540,1556890932.481493,16384,340,48188.23529411764,876583.3450731821,0
541,1556890932.8801322,16384,341,48046.92082111436,878203.7132109515,0
542,1556890933.278263,16384,340,48188.23529411764,879824.0722700022,0
543,1556890933.676358,16384,341,48046.92082111436,881444.4502671249,0
544,1556890934.072184,16384,340,48188.23529411764,883064.8708088323,0
545,1556890934.468562,16384,341,48046.92082111436,884685.2902871557,0
546,1556890934.868608,16384,340,48188.23529411764,886305.6915557943,0
547,1556890935.2641668,16384,341,48046.92082111436,887926.0941152461,0
548,1556890935.6621704,16384,340,48188.23529411764,889546.5075298212,0
549,1556890936.062707,16384,341,48046.92082111436,891166.9342582114,0
550,1556890936.4601731,16384,340,48188.23529411764,892787.3420731165,0
551,1556890936.854584,16384,340,48188.23529411764,894407.7897925861,0
552,1556890937.252977,16384,341,48046.92082111436,896028.2257472165,0
553,1556890937.657213,16384,340,48188.23529411764,897648.6354338005,0
554,1556890938.0602794,16384,341,48046.92082111436,899269.097797852,0
555,1556890938.4496539,16384,340,48188.23529411764,900889.5112493075,0
556,1556890938.852628,16384,340,48188.23529411764,902509.9596940912,0
557,1556890939.2487369,16384,341,48046.92082111436,904130.4005968384,0
558,1556890939.640691,16384,340,48188.23529411764,905750.82253078,0
559,1556890940.034333,16384,341,48046.92082111436,907371.2648626417,0
560,1556890940.43955,16384,340,48188.23529411764,908991.7149301618,0
561,1556890940.8341818,16384,340,48188.23529411764,910612.1056018397,0
562,1556890941.233757,16384,341,48046.92082111436,912232.5662601739,0
563,1556890941.634266,16384,340,48188.23529411764,913852.9976539314,0
564,1556890942.023958,16384,341,48046.92082111436,915473.4268348664,0
565,1556890942.422063,16384,340,48188.23529411764,917093.8910921104,0
566,1556890942.82547,16384,341,48046.92082111436,918714.3215023912,0
567,1556890943.227088,16384,340,48188.23529411764,920334.7445335239,0
568,1556890943.615217,16384,340,48188.23529411764,921955.2114031278,0
569,1556890944.0100381,16384,341,48046.92082111436,923575.657011196,0
570,1556890944.401858,16384,340,48188.23529411764,925196.0774238221,0
571,1556890944.8012831,16384,341,48046.92082111436,926816.5404394269,0
572,1556890945.2091024,16384,340,48188.23529411764,928436.9867051952,0
573,1556890945.6207669,16384,340,48188.23529411764,930057.4154804461,0
574,1556890945.996434,16384,341,48046.92082111436,931677.8834226541,0
575,1556890946.393059,16384,340,48188.23529411764,933298.3290337957,0
576,1556890946.78805,16384,341,48046.92082111436,934918.7524736859,0
577,1556890947.189426,16384,340,48188.23529411764,936539.2286801711,0
578,1556890947.584325,16384,340,48188.23529411764,938159.6688145772,0
579,1556890947.98469,16384,341,48046.92082111436,939780.0951126963,0
580,1556890948.3799648,16384,340,48188.23529411764,941400.5733107217,0
581,1556890948.779565,16384,341,48046.92082111436,943021.0108143277,0
582,1556890949.186929,16384,340,48188.23529411764,944641.477232147,0
583,1556890949.584092,16384,340,48188.23529411764,946261.9542745873,0
584,1556890949.972023,16384,341,48046.92082111436,947882.3952326551,0
585,1556890950.365765,16384,340,48188.23529411764,949502.870913595,0
586,1556890950.7638886,16384,341,48046.92082111436,951123.341975268,0
587,1556890951.1652126,16384,340,48188.23529411764,952743.7946520746,0
588,1556890951.557169,16384,340,48188.23529411764,954364.2620564438,0
589,1556890951.9540534,16384,340,48188.23529411764,955984.7524987534,0
590,1556890952.3685682,16384,340,48188.23529411764,957605.2372307517,0
591,1556890952.754431,16384,341,48046.92082111436,959225.7069893181,0
592,1556890953.151985,16384,340,48188.23529411764,960846.194567252,0
593,1556890953.5632386,16384,340,48188.23529411764,962466.6882611811,0
594,1556890953.977128,16384,340,48188.23529411764,964087.1694157831,0
595,1556890954.384574,16384,340,48188.23529411764,965707.6375915669,0
596,1556890954.7902124,16384,341,48046.92082111436,967328.1201107427,0
597,1556890955.1866822,16384,340,48188.23529411764,968948.6052330583,0
598,1556890955.581012,16384,340,48188.23529411764,970569.0824537538,0
599,1556890955.9722118,16384,341,48046.92082111436,972189.5473625511,0
600,1556890956.367226,16384,340,48188.23529411764,973810.0561251864,2
601,1556890956.7758248,16384,341,48046.92082111436,975430.5378545076,2
602,1556890957.183002,16384,340,48188.23529411764,977051.0069277138,2
603,1556890957.5874438,16384,341,48046.92082111436,978671.5196795762,2
604,1556890957.973808,16384,340,48188.23529411764,980292.0028287917,2
605,1556890958.369198,16384,340,48188.23529411764,981912.4789738096,2
606,1556890958.764329,16384,341,48046.92082111436,983532.9912462272,2
607,1556890959.16412,16384,340,48188.23529411764,985153.4715618007,2
608,1556890959.5692768,16384,341,48046.92082111436,986773.9591643214,2
609,1556890959.9516008,16384,340,48188.23529411764,988394.4890993647,2
610,1556890960.350688,16384,340,48188.23529411764,990014.974227827,2
611,1556890960.7445679,16384,341,48046.92082111436,991635.4981575161,2
612,1556890961.1567636,16384,340,48188.23529411764,993256.0082601383,2
613,1556890961.548919,16384,341,48046.92082111436,994876.4942552894,2
614,1556890961.9348226,16384,340,48188.23529411764,996496.9950210303,2
615,1556890962.3172581,16384,340,48188.23529411764,998117.5263667479,2
616,1556890962.700911,16384,341,48046.92082111436,999738.0074506626,2
617,1556890963.092705,16384,340,48188.23529411764,1001358.4815488197,2
618,1556890963.483916,16384,341,48046.92082111436,1002979.0060163476,2
619,1556890963.880508,16384,340,48188.23529411764,1004599.5093760081,2
620,1556890964.2787368,16384,340,48188.23529411764,1006219.9943047017,2
621,1556890964.6774864,16384,341,48046.92082111436,1007840.521870181,2
622,1556890965.07351,16384,340,48188.23529411764,1009461.0404337756,2
623,1556890965.4675698,16384,341,48046.92082111436,1011081.5211120062,2
624,1556890965.8630161,16384,340,48188.23529411764,1012702.047383599,2
625,1556890966.265503,16384,340,48188.23529411764,1014322.5670935586,2
626,1556890966.663415,16384,341,48046.92082111436,1015943.0534237064,2
627,1556890967.061779,16384,340,48188.23529411764,1017563.5920225643,2
628,1556890967.460074,16384,341,48046.92082111436,1019184.1137209907,2
629,1556890967.854938,16384,340,48188.23529411764,1020804.6100672334,2
630,1556890968.255314,16384,340,48188.23529411764,1022425.1296696253,2
631,1556890968.6488,16384,341,48046.92082111436,1024045.6677183509,2
632,1556890969.042006,16384,340,48188.23529411764,1025666.1796957254,2
633,1556890969.4395,16384,341,48046.92082111436,1027286.6937353276,2
634,1556890969.835292,16384,340,48188.23529411764,1028907.2461766191,2
635,1556890970.2328398,16384,341,48046.92082111436,1030527.7573026717,2
636,1556890970.6310382,16384,340,48188.23529411764,1032148.2712469995,2
637,1556890971.029665,16384,340,48188.23529411764,1033768.8278680667,2
638,1556890971.4267972,16384,341,48046.92082111436,1035389.3502887338,2
639,1556890971.824147,16384,340,48188.23529411764,1037009.848915413,2
640,1556890972.225369,16384,341,48046.92082111436,1038630.3977147676,2
641,1556890972.6289759,16384,340,48188.23529411764,1040250.9375060908,2
642,1556890973.021425,16384,340,48188.23529411764,1041871.4440313168,2
643,1556890973.420785,16384,341,48046.92082111436,1043491.9695622288,2
644,1556890973.817576,16384,340,48188.23529411764,1045112.5253534876,2
645,1556890974.2114694,16384,341,48046.92082111436,1046733.051157929,2
646,1556890974.6173868,16384,340,48188.23529411764,1048353.5604215227,2
647,1556890975.0055912,16384,340,48188.23529411764,1049974.1114552133,2
648,1556890975.4054961,16384,341,48046.92082111436,1051594.6235954762,2
649,1556890975.806813,16384,340,48188.23529411764,1053215.1335659437,2
650,1556890976.201621,16384,341,48046.92082111436,1054835.6919910759,2
651,1556890976.6003711,16384,340,48188.23529411764,1056456.216621492,2
652,1556890976.9994118,16384,340,48188.23529411764,1058076.7330890521,2
653,1556890977.389389,16384,341,48046.92082111436,1059697.2958845086,2
654,1556890977.7879481,16384,340,48188.23529411764,1061317.810372822,2
655,1556890978.18561,16384,341,48046.92082111436,1062938.3423916064,2
656,1556890978.582229,16384,340,48188.23529411764,1064558.892506361,2
657,1556890978.978173,16384,340,48188.23529411764,1066179.4648784213,2
658,1556890979.3779898,16384,341,48046.92082111436,1067800.0094918534,2
659,1556890979.784321,16384,340,48188.23529411764,1069420.5361814238,2
660,1556890980.1817842,16384,341,48046.92082111436,1071041.1179395393,2
661,1556890980.5711172,16384,340,48188.23529411764,1072661.6621319205,2
662,1556890980.971243,16384,340,48188.23529411764,1074282.1789559908,2
663,1556890981.370002,16384,341,48046.92082111436,1075902.7350945398,2
664,1556890981.7667682,16384,340,48188.23529411764,1077523.3166866936,2
665,1556890982.167584,16384,341,48046.92082111436,1079143.870409578,2
666,1556890982.563641,16384,340,48188.23529411764,1080764.417533949,2
667,1556890982.9577699,16384,340,48188.23529411764,1082385.0099443458,2
668,1556890983.357307,16384,341,48046.92082111436,1084005.5638608523,2
669,1556890983.7529,16384,340,48188.23529411764,1085626.1130136438,2
670,1556890984.1484194,16384,341,48046.92082111436,1087246.6779358685,2
671,1556890984.5506039,16384,340,48188.23529411764,1088867.2810968943,2
672,1556890984.9459,16384,340,48188.23529411764,1090487.8697854467,2
673,1556890985.343149,16384,340,48188.23529411764,1092108.4430334158,2
674,1556890985.742222,16384,340,48188.23529411764,1093729.0130082518,2
675,1556890986.138096,16384,341,48046.92082111436,1095349.6055508032,2
676,1556890986.532959,16384,340,48188.23529411764,1096970.190001186,2
677,1556890986.941281,16384,341,48046.92082111436,1098590.7486752607,2
678,1556890987.3374534,16384,340,48188.23529411764,1100211.2962852232,2
679,1556890987.728873,16384,340,48188.23529411764,1101831.889740564,2
680,1556890988.126267,16384,341,48046.92082111436,1103452.4963990785,2
681,1556890988.525794,16384,340,48188.23529411764,1105073.0549748056,2
682,1556890988.92116,16384,341,48046.92082111436,1106693.612441048,2
683,1556890989.3153539,16384,340,48188.23529411764,1108314.1939440742,2
684,1556890989.7171118,16384,340,48188.23529411764,1109934.797990229,2
685,1556890990.114877,16384,341,48046.92082111436,1111555.359786842,2
686,1556890990.509418,16384,340,48188.23529411764,1113175.9258369915,2
687,1556890990.905612,16384,341,48046.92082111436,1114796.5266315266,2
688,1556890991.303426,16384,340,48188.23529411764,1116417.1155106276,2
689,1556890991.703373,16384,340,48188.23529411764,1118037.7051488496,2
690,1556890992.0995796,16384,341,48046.92082111436,1119658.2881332375,2
691,1556890992.496711,16384,340,48188.23529411764,1121278.866486065,2
692,1556890992.8874009,16384,341,48046.92082111436,1122899.4833512232,2
693,1556890993.287153,16384,340,48188.23529411764,1124520.0741419569,2
694,1556890993.6822534,16384,340,48188.23529411764,1126140.656066034,2
695,1556890994.084334,16384,341,48046.92082111436,1127761.2509351224,2
696,1556890994.484384,16384,340,48188.23529411764,1129381.8699608557,2
697,1556890994.8780642,16384,341,48046.92082111436,1131002.4482368492,2
698,1556890995.279402,16384,340,48188.23529411764,1132623.03052973,2
699,1556890995.679303,16384,341,48046.92082111436,1134243.6556591652,2
700,1556890996.0759249,16384,340,48188.23529411764,1135864.2498459667,2
701,1556890996.469482,16384,340,48188.23529411764,1137484.8219260573,2
702,1556890996.866762,16384,341,48046.92082111436,1139105.451932922,2
703,1556890997.265839,16384,340,48188.23529411764,1140726.0727965273,2
704,1556890997.664171,16384,341,48046.92082111436,1142346.6581381857,2
705,1556890998.061331,16384,340,48188.23529411764,1143967.2615358606,2
706,1556890998.460554,16384,340,48188.23529411764,1145587.8956856206,2
707,1556890998.857391,16384,341,48046.92082111436,1147208.4897587076,2
708,1556890999.25116,16384,340,48188.23529411764,1148829.082756117,2
709,1556890999.648512,16384,341,48046.92082111436,1150449.7209319845,2
710,1556891000.050569,16384,340,48188.23529411764,1152070.3315059654,2
711,1556891000.4420311,16384,340,48188.23529411764,1153690.9195706248,2
712,1556891000.839198,16384,341,48046.92082111436,1155311.552128382,2
713,1556891001.235944,16384,340,48188.23529411764,1156932.1748144925,2
714,1556891001.635723,16384,340,48188.23529411764,1158552.7742321603,2
715,1556891002.038087,16384,341,48046.92082111436,1160173.37153228,2
716,1556891002.4294348,16384,340,48188.23529411764,1161794.0196750686,2
717,1556891002.8888311,16384,340,48188.23529411764,1163414.642825257,2
718,1556891003.312822,16384,341,48046.92082111436,1165035.2487523109,2
719,1556891117.4805279,16384,340,48188.23529411764,1166655.7456855662,2
720,1556891117.865741,16384,340,48188.23529411764,1168276.2759740464,2
721,1556891118.252063,16384,340,48188.23529411764,1169896.8111122958,2
722,1556891118.641706,16384,340,48188.23529411764,1171517.2828132287,2
723,1556891119.028478,16384,341,48046.92082111436,1173137.7824049443,2
724,1556891119.4162502,16384,340,48188.23529411764,1174758.3276852965,2
725,1556891119.8075972,16384,341,48046.92082111436,1176378.846003022,2
726,1556891120.211284,16384,340,48188.23529411764,1177999.3205898441,2
727,1556891120.606216,16384,340,48188.23529411764,1179619.8246410117,2
728,1556891121.0058198,16384,341,48046.92082111436,1181240.3557961807,2
729,1556891121.400004,16384,340,48188.23529411764,1182860.847830493,2
730,1556891121.8179884,16384,341,48046.92082111436,1184481.331809517,2
731,1556891122.2377212,16384,340,48188.23529411764,1186101.863942016,2
732,1556891122.651959,16384,341,48046.92082111436,1187722.4088320509,2
733,1556891123.055614,16384,340,48188.23529411764,1189342.8987764753,2
734,1556891123.465942,16384,340,48188.23529411764,1190963.404557947,2
735,1556891123.859026,16384,341,48046.92082111436,1192583.952238597,2
736,1556891124.252651,16384,340,48188.23529411764,1194204.4938370585,2
737,1556891124.6355019,16384,341,48046.92082111436,1195824.971933663,2
738,1556891125.0248141,16384,340,48188.23529411764,1197445.4815814272,2
739,1556891125.411443,16384,340,48188.23529411764,1199066.0254265182,2
740,1556891125.7935512,16384,341,48046.92082111436,1200686.5224366076,2
741,1556891126.18535,16384,340,48188.23529411764,1202306.9897026755,2
742,1556891126.5712378,16384,341,48046.92082111436,1203927.5339073502,2
743,1556891126.958061,16384,340,48188.23529411764,1205548.0502765626,2
744,1556891127.3418794,16384,341,48046.92082111436,1207168.5006145388,2
745,1556891127.7235868,16384,340,48188.23529411764,1208789.0242461115,2
746,1556891128.1081119,16384,340,48188.23529411764,1210409.577277489,2
747,1556891128.506615,16384,341,48046.92082111436,1212030.064274557,2
748,1556891128.8937466,16384,340,48188.23529411764,1213650.5573814735,2
749,1556891129.280597,16384,341,48046.92082111436,1215271.110674087,2
750,1556891129.6625578,16384,340,48188.23529411764,1216891.6509417817,2
751,1556891130.048877,16384,340,48188.23529411764,1218512.1581769548,2
752,1556891130.4385548,16384,341,48046.92082111436,1220132.6456626877,2
753,1556891130.837329,16384,340,48188.23529411764,1221753.1751859002,2
754,1556891131.235242,16384,341,48046.92082111436,1223373.7163417973,2
755,1556891131.630775,16384,340,48188.23529411764,1224994.21399422,2
756,1556891132.0282614,16384,340,48188.23529411764,1226614.7013877518,2
757,1556891132.426492,16384,340,48188.23529411764,1228235.2591398172,2
758,1556891132.825275,16384,340,48188.23529411764,1229855.7928858325,2
759,1556891133.223449,16384,341,48046.92082111436,1231476.2483133003,2
760,1556891133.619911,16384,340,48188.23529411764,1233096.7719540931,2
761,1556891134.0156028,16384,341,48046.92082111436,1234717.3133005388,2
762,1556891134.413079,16384,340,48188.23529411764,1236337.8156275488,2
763,1556891134.811506,16384,340,48188.23529411764,1237958.2851125859,2
764,1556891135.211231,16384,341,48046.92082111436,1239578.820164781,2
765,1556891135.60896,16384,340,48188.23529411764,1241199.348713737,2
766,1556891136.003398,16384,341,48046.92082111436,1242819.8685312644,2
767,1556891136.402126,16384,340,48188.23529411764,1244440.3602490202,2
768,1556891136.8035376,16384,340,48188.23529411764,1246060.8676532283,2
769,1556891137.204601,16384,341,48046.92082111436,1247681.414648518,2
770,1556891137.600665,16384,340,48188.23529411764,1249301.9512773491,2
771,1556891137.991035,16384,341,48046.92082111436,1250922.4615981802,2
772,1556891138.393448,16384,340,48188.23529411764,1252542.9556885734,2
773,1556891138.789662,16384,341,48046.92082111436,1254163.4695775807,2
774,1556891139.1891024,16384,340,48188.23529411764,1255784.0194925666,2
775,1556891139.585551,16384,340,48188.23529411764,1257404.5225356705,2
776,1556891139.9790652,16384,341,48046.92082111436,1259025.0169088133,2
777,1556891140.3807194,16384,340,48188.23529411764,1260645.5376637168,2
778,1556891140.777845,16384,341,48046.92082111436,1262266.0739175975,2
779,1556891141.1806679,16384,340,48188.23529411764,1263886.611459218,2
780,1556891141.575667,16384,340,48188.23529411764,1265507.101289928,2
781,1556891141.969612,16384,341,48046.92082111436,1267127.602006495,2
782,1556891142.3705652,16384,340,48188.23529411764,1268748.1204164214,2
783,1556891142.7650292,16384,341,48046.92082111436,1270368.6721231788,2
784,1556891143.165968,16384,340,48188.23529411764,1271989.1633522697,2
785,1556891143.561696,16384,341,48046.92082111436,1273609.6601349302,2
786,1556891143.956236,16384,340,48188.23529411764,1275230.1899716258,2
787,1556891144.3552089,16384,340,48188.23529411764,1276850.7237453014,2
788,1556891144.757257,16384,341,48046.92082111436,1278471.2570948526,2
789,1556891145.1510382,16384,340,48188.23529411764,1280091.7538129725,2
790,1556891145.5483992,16384,341,48046.92082111436,1281712.2699332424,2
791,1556891145.942841,16384,340,48188.23529411764,1283332.8098167665,2
792,1556891146.340654,16384,340,48188.23529411764,1284953.3566645347,2
793,1556891146.741626,16384,341,48046.92082111436,1286573.8727817312,2
794,1556891147.1494482,16384,340,48188.23529411764,1288194.3784218282,2
795,1556891147.5535789,16384,341,48046.92082111436,1289814.9130314589,2
796,1556891147.959281,16384,340,48188.23529411764,1291435.4744377546,2
797,1556891148.3478332,16384,341,48046.92082111436,1293056.010470353,2
798,1556891148.74081,16384,340,48188.23529411764,1294676.5179606155,2
799,1556891149.136491,16384,340,48188.23529411764,1296297.0232718624,2
800,1556891149.5286114,16384,341,48046.92082111436,1297917.5586713478,2
801,1556891149.928868,16384,340,48188.23529411764,1299538.1090166047,2
802,1556891150.3238864,16384,341,48046.92082111436,1301158.6313819513,2
803,1556891150.725353,16384,340,48188.23529411764,1302779.1431103833,2
804,1556891151.114929,16384,340,48188.23529411764,1304399.6943499893,2
805,1556891151.5173726,16384,340,48188.23529411764,1306020.2486598864,2
806,1556891151.907991,16384,340,48188.23529411764,1307640.7824796624,2
807,1556891152.306304,16384,341,48046.92082111436,1309261.270223558,2
808,1556891152.7111,16384,340,48188.23529411764,1310881.8054386415,2
809,1556891153.106914,16384,341,48046.92082111436,1312502.3353859782,2
810,1556891153.4990768,16384,340,48188.23529411764,1314122.8920900263,2
811,1556891153.899812,16384,340,48188.23529411764,1315743.402770441,2
812,1556891154.295233,16384,341,48046.92082111436,1317363.9308860525,2
813,1556891155.0653641,16384,340,48188.23529411764,1318984.4723277725,2
814,1556891155.777878,16384,341,48046.92082111436,1320605.0113722682,2
815,1556891156.532594,16384,340,48188.23529411764,1322225.5252213217,2
816,1556891157.3102221,16384,341,48046.92082111436,1323846.046833694,2
817,1556891158.0957391,16384,340,48188.23529411764,1325466.578975413,2
818,1556891158.8957279,16384,340,48188.23529411764,1327087.1343025938,2
819,1556891159.695306,16384,341,48046.92082111436,1328707.6813839376,2
820,1556891160.438226,16384,340,48188.23529411764,1330328.1832376495,2
821,1556891161.232518,16384,341,48046.92082111436,1331948.7010482699,2
822,1556891162.021114,16384,340,48188.23529411764,1333569.2508341745,2
823,1556891162.8183026,16384,340,48188.23529411764,1335189.8046523333,2
824,1556891163.587729,16384,341,48046.92082111436,1336810.3200565092,2
825,1556891164.3610392,16384,340,48188.23529411764,1338430.8704140596,2
826,1556891165.114463,16384,341,48046.92082111436,1340051.4261715114,2
827,1556891165.888844,16384,340,48188.23529411764,1341671.9771437347,2
828,1556891166.639694,16384,341,48046.92082111436,1343292.4970719032,2
829,1556891167.4221358,16384,340,48188.23529411764,1344913.0564682186,2
830,1556891168.178787,16384,340,48188.23529411764,1346533.63158172,2
831,1556891168.9648108,16384,341,48046.92082111436,1348154.1990333237,2
832,1556891169.732208,16384,340,48188.23529411764,1349774.7236452997,2
